goal	rule	score
evil(bellatrix_lestrange)	evil(X) :- deatheater(X)	1
parent(Z, Y)	parent(arthur_weasley, ron_weasley)	1
betrays(Y, P)	betrays(percy_weasley, bill_weasley)	1
parent(Y, P)	parent(arthur_weasley, percy_weasley)	1
house(X, P)	house(hufflepuff, pomona_sprout)	1
parent(ron_weasley, _EX1)	parent(ron_weasley, hugo_weasley)	1
muggle(X)	muggle(marge_dursley)	1
ancestor(Y, P)	ancestor(X, Y) :- parent(X, Y)	1
ancestor(P, X)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
member_of(_EX2, death_eaters)	member_of(voldemort, death_eaters)	1
enemy(P, _EX3)	enemy(voldemort, ginny_weasley)	1
parent(P, Y)	parent(ginny_weasley, albus_severus_potter)	1
male(P)	male(severus_snape)	1
parent(Z, P)	parent(harry_potter, lily_luna_potter)	1
muggle(_EX0)	muggle(dudley_dursley)	1
parent(Y, _EX3)	parent(james_potter, harry_potter)	1
female(P)	female(molly_weasley)	1
parent(P, Y)	parent(lucius_malfoy, draco_malfoy)	1
male(P)	male(tom_riddle)	1
member_of(_EX3, dumbledores_army)	member_of(seamus_finnigan, dumbledores_army)	1
parent(X, P)	parent(arthur_weasley, ginny_weasley)	1
house(X, P)	house(slytherin, gregory_goyle)	1
female(P)	female(parvati_patil)	1
member_of(Y, order_of_the_phoenix)	member_of(albus_dumbledore, order_of_the_phoenix)	1
house(X, P)	house(ravenclaw, luna_lovegood)	1
parent(X, Y)	parent(ron_weasley, hugo_weasley)	1
parent(P, X)	parent(ginny_weasley, albus_severus_potter)	1
enemy(X, P)	enemy(dolores_umbridge, ginny_weasley)	1
muggleborn(_EX5)	muggleborn(myrtle_warren)	1
parent(Z, Y)	parent(arthur_weasley, charlie_weasley)	1
house(gryffindor, Z)	house(gryffindor, petter_pettigrew)	1
member_of(_EX0, order_of_the_phoenix)	member_of(arthur_weasley, order_of_the_phoenix)	1
enemy(Z, _EX1)	enemy(dolores_umbridge, fred_weasley)	1
house(gryffindor, Z)	house(gryffindor, percy_weasley)	1
betrays(X, P)	betrays(cho_chang, hermione_granger)	1
member_of(P, death_eaters)	member_of(voldemort, death_eaters)	1
muggle(petunia_dursley)	muggle(petunia_dursley)	1
muggle(Z)	muggle(petunia_dursley)	1
subject(P)	subject(ancient_runes)	1
member_of(_EX0, death_eaters)	member_of(bellatrix_lestrange, death_eaters)	1
house(gryffindor, P)	house(gryffindor, hermione_granger)	1
parent(P, X)	parent(ginny_weasley, lily_luna_potter)	1
hogwarts_founder(P)	hogwarts_founder(rowena_ravenclaw)	1
muggleborn(X)	muggleborn(hermione_granger)	1
member_of(P, dumbledores_army)	member_of(seamus_finnigan, dumbledores_army)	1
member_of(_EX0, death_eaters)	member_of(narcissa_malfoy, death_eaters)	1
enemy(_EX2, _EX0)	enemy(marge_dursley, harry_potter)	1
squib(Z)	squib(argus_filch)	1
member_of(ginny_weasley, dumbledores_army)	member_of(ginny_weasley, dumbledores_army)	1
male(P)	male(lucius_malfoy)	1
enemy(P, X)	enemy(quirinus_quirrell, harry_potter)	1
muggleborn(P)	muggleborn(lily_potter)	1
parent(Y, harry_potter)	parent(james_potter, harry_potter)	1
member_of(X, dumbledores_army)	member_of(padma_patil, dumbledores_army)	1
enemy(_EX2, _EX0)	enemy(dolores_umbridge, ginny_weasley)	1
enemy(Z, _EX1)	enemy(petunia_dursley, harry_potter)	1
enemy(P, _EX3)	enemy(dolores_umbridge, ginny_weasley)	1
ancestor(james_potter, _EX1)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
ancestor(ron_weasley, P)	ancestor(X, Y) :- parent(X, Y)	1
muggle(P)	muggle(marge_dursley)	1
parent(P, lily_luna_potter)	parent(harry_potter, lily_luna_potter)	1
enemy(X, P)	enemy(bellatrix_lestrange, sirius_black)	1
ancestor(ginny_weasley, _EX3)	ancestor(X, Y) :- parent(X, Y)	1
parent(Z, Y)	parent(ron_weasley, rose_weasley)	1
member_of(_EX0, order_of_the_phoenix)	member_of(severus_snape, order_of_the_phoenix)	1
betrays(X, P)	betrays(severus_snape, voldemort)	1
female(P)	female(sybill_trelawney)	1
parent(P, _EX3)	parent(hermione_granger, hugo_weasley)	1
parent(P, X)	parent(molly_weasley, charlie_weasley)	1
betrays(Y, P)	betrays(cho_chang, ron_weasley)	1
member_of(_EX0, dumbledores_army)	member_of(fred_weasley, dumbledores_army)	1
parent(ginny_weasley, _EX1)	parent(ginny_weasley, albus_severus_potter)	1
enemy(X, P)	enemy(X, Y) :- member_of(X, death_eaters), member_of(Y, dumbledores_army)	1
descendant(Y, X)	descendant(X, Y) :- ancestor(Y, X)	1
member_of(P, order_of_the_phoenix)	member_of(alastor_moody, order_of_the_phoenix)	1
muggle(X)	muggle(dudley_dursley)	1
hates(voldemort, _EX3)	hates(X, Y) :- deatheater(X), muggleborn(Y)	1
parent(_EX5, hugo_weasley)	parent(hermione_granger, hugo_weasley)	1
member_of(X, order_of_the_phoenix)	member_of(remus_lupin, order_of_the_phoenix)	1
member_of(bellatrix_lestrange, death_eaters)	member_of(bellatrix_lestrange, death_eaters)	1
parent(Z, P)	parent(harry_potter, albus_severus_potter)	1
betrays(Y, P)	betrays(percy_weasley, arthur_weasley)	1
member_of(_EX0, dumbledores_army)	member_of(luna_lovegood, dumbledores_army)	1
hates(Z, P)	hates(X, Y) :- deatheater(X), muggle(Y)	1
parent(Y, _EX3)	parent(molly_weasley, george_weasley)	1
betrays(Y, P)	betrays(percy_weasley, hermione_granger)	1
parent(_EX1, P)	parent(frank_longbottom, neville_longbottom)	1
member_of(X, order_of_the_phoenix)	member_of(nymphadora_tonks, order_of_the_phoenix)	1
male(P)	male(ron_weasley)	1
member_of(Y, death_eaters)	member_of(draco_malfoy, death_eaters)	1
parent(_EX2, draco_malfoy)	parent(narcissa_malfoy, draco_malfoy)	1
member_of(_EX1, dumbledores_army)	member_of(neville_longbottom, dumbledores_army)	1
member_of(_EX4, death_eaters)	member_of(peter_pettigrew, death_eaters)	1
parent(ginny_weasley, Y)	parent(ginny_weasley, albus_severus_potter)	1
parent(P, _EX1)	parent(arthur_weasley, ginny_weasley)	1
parent(P, _EX3)	parent(molly_weasley, percy_weasley)	1
male(P)	male(lucius_malfoy)	1
destroyed(X, P)	destroyed(voldemort, harry_potter)	1
betrays(X, P)	betrays(percy_weasley, harry_potter)	1
member_of(X, death_eaters)	member_of(draco_malfoy, death_eaters)	1
member_of(Y, death_eaters)	member_of(voldemort, death_eaters)	1
parent(Y, _EX3)	parent(xenophilius_lovegood, luna_lovegood)	1
professor(P)	professor(horace_slughorn)	1
parent(Y, P)	parent(arthur_weasley, george_weasley)	1
parent(P, _EX3)	parent(xenophilius_lovegood, luna_lovegood)	1
enemy(P, _EX3)	enemy(draco_malfoy, harry_potter)	1
parent(Y, P)	parent(arthur_weasley, george_weasley)	1
ancestor(P, james_sirius_potter)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
enemy(_EX2, _EX0)	enemy(X, Y) :- member_of(X, order_of_the_phoenix), member_of(Y, death_eaters)	1
enemy(P, X)	enemy(cormac_mclaggen, ron_weasley)	1
parent(_EX1, P)	parent(ginny_weasley, lily_luna_potter)	1
female(P)	female(padma_patil)	1
house(P, X)	house(slytherin, gregory_goyle)	1
parent(Y, ron_weasley)	parent(molly_weasley, ron_weasley)	1
member_of(X, death_eaters)	member_of(narcissa_malfoy, death_eaters)	1
muggleborn(Y)	muggleborn(hermione_granger)	1
hates(_EX1, myrtle_warren)	hates(X, Y) :- deatheater(X), muggleborn(Y)	1
enemy(X, P)	enemy(voldemort, albus_dumbledore)	1
parent(P, Z)	parent(molly_weasley, fred_weasley)	1
male(P)	male(xenophilius_lovegood)	1
parent(P, Z)	parent(arthur_weasley, george_weasley)	1
parent(Y, P)	parent(ron_weasley, rose_weasley)	1
enemy(P, X)	enemy(gilderoy_lockhart, severus_snape)	1
evil(bellatrix_lestrange)	evil(X) :- deatheater(X)	1
house(P, X)	house(slytherin, voldemort)	1
destroyed_horcrux(X, P)	destroyed_horcrux(X, Y) :- horcrux(Y), destroyed(X, Y)	1
enemy(X, Y)	enemy(dudley_dursley, harry_potter)	1
parent(Y, ron_weasley)	parent(molly_weasley, ron_weasley)	1
parent(_EX1, P)	parent(arthur_weasley, bill_weasley)	1
male(P)	male(george_weasley)	1
ancestor(P, lily_luna_potter)	ancestor(X, Y) :- parent(X, Y)	1
enemy(P, _EX3)	enemy(gilderoy_lockhart, ron_weasley)	1
enemy(X, Y)	enemy(gilderoy_lockhart, hermione_granger)	1
enemy(X, P)	enemy(X, Y) :- member_of(X, death_eaters), member_of(Y, dumbledores_army)	1
parent(_EX1, harry_potter)	parent(james_potter, harry_potter)	1
ancestor(james_potter, _EX1)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
parent(harry_potter, Y)	parent(harry_potter, james_sirius_potter)	1
muggle(marge_dursley)	muggle(marge_dursley)	1
enemy(X, Y)	enemy(gilderoy_lockhart, hermione_granger)	1
parent(X, Y)	parent(lucius_malfoy, draco_malfoy)	1
magical(_EX0)	magical(thestral)	1
parent(P, Z)	parent(molly_weasley, ron_weasley)	1
male(P)	male(seamus_finnigan)	1
enemy(Z, _EX1)	enemy(quirinus_quirrell, ron_weasley)	1
parent(Y, P)	parent(molly_weasley, ginny_weasley)	1
muggleborn(X)	muggleborn(myrtle_warren)	1
parent(P, _EX3)	parent(narcissa_malfoy, draco_malfoy)	1
evil(Y)	evil(X) :- deatheater(X)	1
enemy(voldemort, Y)	enemy(voldemort, ron_weasley)	1
magical(P)	magical(unicorn)	1
house(X, P)	house(gryffindor, petter_pettigrew)	1
member_of(_EX2, dumbledores_army)	member_of(cho_chang, dumbledores_army)	1
enemy(_EX2, _EX0)	enemy(draco_malfoy, harry_potter)	1
parent(Y, _EX3)	parent(lucius_malfoy, draco_malfoy)	1
ancestor(Y, draco_malfoy)	ancestor(X, Y) :- parent(X, Y)	1
muggle(Y)	muggle(marge_dursley)	1
muggle(P)	muggle(dudley_dursley)	1
male(P)	male(filius_flitwick)	1
enemy(P, _EX3)	enemy(voldemort, ron_weasley)	1
house(gryffindor, P)	house(gryffindor, ginny_weasley)	1
enemy(_EX2, _EX0)	enemy(X, Y) :- member_of(X, order_of_the_phoenix), member_of(Y, death_eaters)	1
member_of(_EX2, order_of_the_phoenix)	member_of(minerva_mccgonagall, order_of_the_phoenix)	1
betrays(Y, P)	betrays(peter_pettigrew, sirius_black)	1
ancestor(lily_potter, Z)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
parent(ginny_weasley, _EX1)	parent(ginny_weasley, lily_luna_potter)	1
parent(P, Y)	parent(lily_potter, harry_potter)	1
ancestor(arthur_weasley, P)	ancestor(X, Y) :- parent(X, Y)	1
parent(_EX1, ginny_weasley)	parent(molly_weasley, ginny_weasley)	1
house(X, P)	house(slytherin, severus_snape)	1
ancestor(P, X)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
betrays(Y, P)	betrays(percy_weasley, george_weasley)	1
enemy(_EX2, _EX0)	enemy(voldemort, albus_dumbledore)	1
enemy(X, P)	enemy(voldemort, ginny_weasley)	1
professor(P)	professor(horace_slughorn)	1
house(X, P)	house(gryffindor, colin_creevey)	1
enemy(X, P)	enemy(dolores_umbridge, ginny_weasley)	1
parent(P, Z)	parent(molly_weasley, percy_weasley)	1
member_of(_EX2, death_eaters)	member_of(voldemort, death_eaters)	1
parent(ginny_weasley, X)	parent(ginny_weasley, james_sirius_potter)	1
member_of(_EX3, dumbledores_army)	member_of(harry_potter, dumbledores_army)	1
parent(ron_weasley, Y)	parent(ron_weasley, hugo_weasley)	1
creature(aragog)	creature(aragog)	1
house(gryffindor, P)	house(gryffindor, bill_weasley)	1
betrays(X, P)	betrays(percy_weasley, ron_weasley)	1
parent(Y, P)	parent(arthur_weasley, charlie_weasley)	1
muggleborn(X)	muggleborn(lily_potter)	1
male(P)	male(tom_riddle)	1
parent(Z, Y)	parent(arthur_weasley, ron_weasley)	1
deatheater(_EX3)	deatheater(X) :- member_of(X, death_eaters)	1
parent(Y, P)	parent(narcissa_malfoy, draco_malfoy)	1
betrays(Y, P)	betrays(percy_weasley, molly_weasley)	1
parent(X, P)	parent(molly_weasley, charlie_weasley)	1
enemy(P, X)	enemy(gilderoy_lockhart, hermione_granger)	1
member_of(P, death_eaters)	member_of(peter_pettigrew, death_eaters)	1
parent(Z, P)	parent(molly_weasley, george_weasley)	1
member_of(P, dumbledores_army)	member_of(fred_weasley, dumbledores_army)	1
parent(P, X)	parent(arthur_weasley, percy_weasley)	1
enemy(P, _EX3)	enemy(draco_malfoy, hermione_granger)	1
parent(P, _EX1)	parent(arthur_weasley, george_weasley)	1
parent(Y, P)	parent(petunia_dursley, dudley_dursley)	1
parent(_EX1, P)	parent(arthur_weasley, percy_weasley)	1
parent(X, P)	parent(molly_weasley, ginny_weasley)	1
professor(P)	professor(filius_flitwick)	1
parent(P, X)	parent(molly_weasley, charlie_weasley)	1
parent(_EX1, P)	parent(molly_weasley, percy_weasley)	1
house(X, P)	house(gryffindor, petter_pettigrew)	1
parent(X, P)	parent(harry_potter, james_sirius_potter)	1
male(P)	male(lucius_malfoy)	1
parent(ginny_weasley, P)	parent(ginny_weasley, james_sirius_potter)	1
parent(P, Z)	parent(arthur_weasley, ginny_weasley)	1
parent(Z, Y)	parent(alice_longbottom, neville_longbottom)	1
enemy(X, Y)	enemy(gilderoy_lockhart, severus_snape)	1
parent(james_potter, _EX1)	parent(james_potter, harry_potter)	1
parent(Y, _EX3)	parent(arthur_weasley, ron_weasley)	1
member_of(P, order_of_the_phoenix)	member_of(arthur_weasley, order_of_the_phoenix)	1
enemy(P, _EX3)	enemy(quirinus_quirrell, hermione_granger)	1
enemy(P, X)	enemy(X, Y) :- member_of(X, order_of_the_phoenix), member_of(Y, death_eaters)	1
enemy(_EX2, _EX0)	enemy(voldemort, ron_weasley)	1
ancestor(_EX1, P)	ancestor(X, Y) :- parent(X, Y)	1
parent(P, X)	parent(alice_longbottom, neville_longbottom)	1
creature(P)	creature(thestral)	1
member_of(X, death_eaters)	member_of(draco_malfoy, death_eaters)	1
house(P, X)	house(hufflepuff, newt_scamander)	1
parent(X, Y)	parent(molly_weasley, charlie_weasley)	1
descendant(albus_severus_potter, X)	descendant(X, Y) :- ancestor(Y, X)	1
magical(_EX0)	magical(norbert)	1
squib(_EX0)	squib(arabella_figg)	1
betrays(Y, P)	betrays(percy_weasley, molly_weasley)	1
parent(Z, P)	parent(molly_weasley, george_weasley)	1
parent(Z, P)	parent(hermione_granger, rose_weasley)	1
enemy(X, P)	enemy(gilderoy_lockhart, hermione_granger)	1
parent(P, X)	parent(narcissa_malfoy, draco_malfoy)	1
muggle(P)	muggle(dudley_dursley)	1
parent(P, Y)	parent(lily_potter, harry_potter)	1
parent(P, james_sirius_potter)	parent(ginny_weasley, james_sirius_potter)	1
muggleborn(_EX0)	muggleborn(myrtle_warren)	1
parent(Y, P)	parent(arthur_weasley, percy_weasley)	1
member_of(_EX2, dumbledores_army)	member_of(neville_longbottom, dumbledores_army)	1
parent(_EX1, P)	parent(vernon_dursley, dudley_dursley)	1
enemy(X, P)	enemy(dolores_umbridge, hermione_granger)	1
house(X, P)	house(gryffindor, remus_lupin)	1
member_of(_EX1, order_of_the_phoenix)	member_of(alastor_moody, order_of_the_phoenix)	1
ancestor(P, harry_potter)	ancestor(X, Y) :- parent(X, Y)	1
house(P, X)	house(gryffindor, parvati_patil)	1
parent(lily_potter, Z)	parent(lily_potter, harry_potter)	1
enemy(X, Y)	enemy(marge_dursley, harry_potter)	1
enemy(P, X)	enemy(gilderoy_lockhart, ron_weasley)	1
parent(P, X)	parent(hermione_granger, rose_weasley)	1
parent(_EX0, james_sirius_potter)	parent(harry_potter, james_sirius_potter)	1
parent(Y, P)	parent(lucius_malfoy, draco_malfoy)	1
house(gryffindor, Z)	house(gryffindor, ginny_weasley)	1
creature(P)	creature(trevor)	1
member_of(_EX3, dumbledores_army)	member_of(colin_creevey, dumbledores_army)	1
parent(Z, Y)	parent(petunia_dursley, dudley_dursley)	1
parent(_EX1, P)	parent(arthur_weasley, percy_weasley)	1
creature(norbert)	creature(norbert)	1
house(gryffindor, P)	house(gryffindor, george_weasley)	1
chocolate_frog_card(albus_dumbledore)	chocolate_frog_card(albus_dumbledore)	1
parent(P, X)	parent(ginny_weasley, lily_luna_potter)	1
parent(P, Z)	parent(arthur_weasley, ron_weasley)	1
betrays(Y, P)	betrays(percy_weasley, harry_potter)	1
enemy(_EX2, _EX0)	enemy(dolores_umbridge, hermione_granger)	1
parent(Z, Y)	parent(vernon_dursley, dudley_dursley)	1
enemy(P, _EX3)	enemy(marge_dursley, harry_potter)	1
male(P)	male(peter_pettigrew)	1
parent(P, Z)	parent(ron_weasley, rose_weasley)	1
in_gryffindor(Z)	in_gryffindor(X) :- house(gryffindor, X)	1
muggleborn(colin_creevey)	muggleborn(colin_creevey)	1
betrays(Y, P)	betrays(peter_pettigrew, sirius_black)	1
enemy(_EX2, _EX0)	enemy(peter_pettigrew, remus_lupin)	1
squib(_EX0)	squib(arabella_figg)	1
member_of(Y, death_eaters)	member_of(voldemort, death_eaters)	1
parent(X, P)	parent(molly_weasley, charlie_weasley)	1
parent(james_potter, _EX1)	parent(james_potter, harry_potter)	1
member_of(_EX0, dumbledores_army)	member_of(ginny_weasley, dumbledores_army)	1
betrays(Y, P)	betrays(cho_chang, fred_weasley)	1
male(P)	male(george_weasley)	1
enemy(P, X)	enemy(X, Y) :- member_of(X, order_of_the_phoenix), member_of(Y, death_eaters)	1
parent(Z, P)	parent(lily_potter, harry_potter)	1
magical_creature(aragog)	magical_creature(X) :- creature(X), magical(X)	1
male(P)	male(vernon_dursley)	1
magical(P)	magical(fluffy)	1
parent(P, albus_severus_potter)	parent(harry_potter, albus_severus_potter)	1
male(P)	male(vernon_dursley)	1
muggle(P)	muggle(marge_dursley)	1
parent(ginny_weasley, X)	parent(ginny_weasley, james_sirius_potter)	1
squib(Z)	squib(argus_filch)	1
enemy(_EX2, _EX0)	enemy(petunia_dursley, harry_potter)	1
parent(Y, _EX3)	parent(arthur_weasley, charlie_weasley)	1
squib(Z)	squib(argus_filch)	1
enemy(X, P)	enemy(voldemort, ginny_weasley)	1
muggleborn(X)	muggleborn(lily_potter)	1
male(P)	male(vernon_dursley)	1
enemy(P, _EX3)	enemy(gilderoy_lockhart, harry_potter)	1
member_of(X, order_of_the_phoenix)	member_of(sirius_black, order_of_the_phoenix)	1
parent(X, Y)	parent(ginny_weasley, lily_luna_potter)	1
muggle(P)	muggle(marge_dursley)	1
parent(P, Y)	parent(arthur_weasley, charlie_weasley)	1
parent(P, X)	parent(arthur_weasley, fred_weasley)	1
enemy(Z, _EX1)	enemy(quirinus_quirrell, hermione_granger)	1
magical(_EX0)	magical(aragog)	1
parent(P, _EX1)	parent(james_potter, harry_potter)	1
enemy(X, Y)	enemy(cormac_mclaggen, ron_weasley)	1
parent(_EX2, P)	parent(arthur_weasley, percy_weasley)	1
female(P)	female(cho_chang)	1
member_of(_EX2, order_of_the_phoenix)	member_of(harry_potter, order_of_the_phoenix)	1
male(P)	male(xenophilius_lovegood)	1
muggle(_EX5)	muggle(marge_dursley)	1
parent(Y, P)	parent(molly_weasley, bill_weasley)	1
enemy(Z, _EX1)	enemy(dolores_umbridge, hermione_granger)	1
parent(P, X)	parent(molly_weasley, percy_weasley)	1
enemy(X, Y)	enemy(bellatrix_lestrange, sirius_black)	1
male(P)	male(cormac_mclaggen)	1
hogwarts_founder(P)	hogwarts_founder(helga_hufflepuff)	1
parent(P, Y)	parent(lily_potter, harry_potter)	1
hates(_EX4, _EX0)	hates(X, Y) :- deatheater(X), muggleborn(Y)	1
betrays(X, P)	betrays(cho_chang, george_weasley)	1
parent(P, Y)	parent(harry_potter, lily_luna_potter)	1
member_of(_EX0, dumbledores_army)	member_of(hermione_granger, dumbledores_army)	1
member_of(_EX0, death_eaters)	member_of(bellatrix_lestrange, death_eaters)	1
deatheater(_EX4)	deatheater(X) :- member_of(X, death_eaters)	1
house(X, P)	house(gryffindor, colin_creevey)	1
ancestor(P, james_sirius_potter)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
muggleborn(colin_creevey)	muggleborn(colin_creevey)	1
hogwarts_founder(P)	hogwarts_founder(salazar_slytherin)	1
parent(P, _EX1)	parent(molly_weasley, charlie_weasley)	1
member_of(neville_longbottom, dumbledores_army)	member_of(neville_longbottom, dumbledores_army)	1
parent(Z, Y)	parent(xenophilius_lovegood, luna_lovegood)	1
parent(P, X)	parent(xenophilius_lovegood, luna_lovegood)	1
member_of(alastor_moody, order_of_the_phoenix)	member_of(alastor_moody, order_of_the_phoenix)	1
member_of(_EX1, death_eaters)	member_of(severus_snape, death_eaters)	1
ancestor(ron_weasley, Y)	ancestor(X, Y) :- parent(X, Y)	1
enemy(P, X)	enemy(voldemort, harry_potter)	1
enemy(_EX2, _EX0)	enemy(gilderoy_lockhart, severus_snape)	1
enemy(_EX2, _EX0)	enemy(peter_pettigrew, sirius_black)	1
enemy(P, X)	enemy(voldemort, albus_dumbledore)	1
male(P)	male(salazar_slytherin)	1
muggle(_EX0)	muggle(vernon_dursley)	1
member_of(_EX1, death_eaters)	member_of(narcissa_malfoy, death_eaters)	1
parent(arthur_weasley, P)	parent(arthur_weasley, ron_weasley)	1
house(P, X)	house(gryffindor, charlie_weasley)	1
enemy(_EX2, _EX0)	enemy(dolores_umbridge, hermione_granger)	1
in_gryffindor(Z)	in_gryffindor(X) :- house(gryffindor, X)	1
muggle(P)	muggle(dudley_dursley)	1
enemy(X, Y)	enemy(dudley_dursley, harry_potter)	1
parent(P, Y)	parent(arthur_weasley, charlie_weasley)	1
parent(Y, ron_weasley)	parent(molly_weasley, ron_weasley)	1
professor(P)	professor(gilderoy_lockhart)	1
enemy(P, harry_potter)	enemy(gilderoy_lockhart, harry_potter)	1
