goal	rule	score
house(gryffindor, P)	house(gryffindor, hermione_granger)	1
member_of(peter_pettigrew, death_eaters)	member_of(peter_pettigrew, death_eaters)	1
house(slytherin, P)	house(slytherin, vincent_crabbe)	1
parent(P, Z)	parent(arthur_weasley, george_weasley)	1
subject(P)	subject(arithmancy)	1
member_of(P, dumbledores_army)	member_of(neville_longbottom, dumbledores_army)	1
member_of(Y, dumbledores_army)	member_of(colin_creevey, dumbledores_army)	1
enemy(P, _EX2)	enemy(voldemort, ginny_weasley)	1
ancestor(_EX3, Y)	ancestor(X, Y) :- parent(X, Y)	1
member_of(_EX0, order_of_the_phoenix)	member_of(nymphadora_tonks, order_of_the_phoenix)	1
parent(Z, P)	parent(molly_weasley, percy_weasley)	1
member_of(_EX3, dumbledores_army)	member_of(parvati_patil, dumbledores_army)	1
male(_EX2)	male(voldemort)	1
parent(P, Z)	parent(hermione_granger, hugo_weasley)	1
parent(ginny_weasley, _EX4)	parent(ginny_weasley, james_sirius_potter)	1
house(slytherin, _EX2)	house(slytherin, regulus_black)	1
parent(_EX2, Z)	parent(arthur_weasley, george_weasley)	1
member_of(X, death_eaters)	member_of(severus_snape, death_eaters)	1
parent(harry_potter, Z)	parent(harry_potter, james_sirius_potter)	1
enemy(P, X)	enemy(dolores_umbridge, hermione_granger)	1
parent(P, _EX5)	parent(petunia_dursley, dudley_dursley)	1
parent(Z, _EX3)	parent(molly_weasley, percy_weasley)	1
enemy(P, X)	enemy(gilderoy_lockhart, hermione_granger)	1
enemy(P, Z)	enemy(voldemort, ginny_weasley)	1
enemy(P, _EX2)	enemy(draco_malfoy, harry_potter)	1
parent(Z, _EX3)	parent(hermione_granger, rose_weasley)	1
pure_blood(_EX2)	pure_blood(siruis_black)	1
enemy(X, P)	enemy(gilderoy_lockhart, ron_weasley)	1
member_of(Y, death_eaters)	member_of(severus_snape, death_eaters)	1
destroyed(P, Y)	destroyed(albus_dumbledore, resurrection_stone)	1
parent(Z, _EX3)	parent(harry_potter, james_sirius_potter)	1
parent(_EX2, Z)	parent(hermione_granger, hugo_weasley)	1
teaches(X, P)	teaches(remus_lupin, defense_against_the_dark_arts)	1
member_of(X, order_of_the_phoenix)	member_of(arthur_weasley, order_of_the_phoenix)	1
female(_EX0)	female(sybill_trelawney)	1
member_of(_EX2, death_eaters)	member_of(peter_pettigrew, death_eaters)	1
hates(draco_malfoy, _EX0)	hates(X, Y) :- deatheater(X), muggle(Y)	1
house(ravenclaw, _EX0)	house(ravenclaw, cho_chang)	1
pure_blood(luna_lovegood)	pure_blood(luna_lovegood)	1
teaches(X, P)	teaches(severus_snape, defense_against_the_dark_arts)	1
hates(_EX0, _EX2)	hates(X, Y) :- deatheater(X), muggle(Y)	1
parent(_EX3, Y)	parent(arthur_weasley, george_weasley)	1
ancestor(X, P)	ancestor(X, Y) :- parent(X, Y)	1
parent(P, X)	parent(hermione_granger, rose_weasley)	1
house(slytherin, _EX5)	house(slytherin, vincent_crabbe)	1
parent(Z, _EX3)	parent(molly_weasley, fred_weasley)	1
member_of(P, dumbledores_army)	member_of(ginny_weasley, dumbledores_army)	1
house(gryffindor, _EX2)	house(gryffindor, petter_pettigrew)	1
member_of(P, dumbledores_army)	member_of(fred_weasley, dumbledores_army)	1
half_blood(remus_lupin)	half_blood(remus_lupin)	1
muggleborn(_EX2)	muggleborn(lily_potter)	1
male(_EX2)	male(peter_pettigrew)	1
muggle(_EX3)	muggle(vernon_dursley)	1
house(gryffindor, _EX1)	house(gryffindor, harry_potter)	1
enemy(P, harry_potter)	enemy(draco_malfoy, harry_potter)	1
teaches(X, P)	teaches(albus_dumbledore, transfiguration)	1
parent(_EX2, Z)	parent(molly_weasley, percy_weasley)	1
enemy(X, P)	enemy(dolores_umbridge, george_weasley)	1
enemy(X, P)	enemy(peter_pettigrew, remus_lupin)	1
male(_EX2)	male(arthur_weasley)	1
member_of(X, dumbledores_army)	member_of(colin_creevey, dumbledores_army)	1
parent(P, Z)	parent(narcissa_malfoy, draco_malfoy)	1
parent(P, _EX4)	parent(arthur_weasley, george_weasley)	1
owns(X, P)	owns(voldemort, nagini)	1
member_of(_EX4, dumbledores_army)	member_of(seamus_finnigan, dumbledores_army)	1
ancestor(ron_weasley, P)	ancestor(X, Y) :- parent(X, Y)	1
member_of(_EX2, dumbledores_army)	member_of(harry_potter, dumbledores_army)	1
muggle(_EX1)	muggle(dudley_dursley)	1
parent(_EX2, Z)	parent(harry_potter, james_sirius_potter)	1
parent(X, P)	parent(alice_longbottom, neville_longbottom)	1
parent(Z, _EX3)	parent(ginny_weasley, lily_luna_potter)	1
parent(P, X)	parent(molly_weasley, fred_weasley)	1
in_gryffindor(_EX1)	in_gryffindor(X) :- house(gryffindor, X)	1
male(P)	male(james_potter)	1
member_of(_EX2, death_eaters)	member_of(bellatrix_lestrange, death_eaters)	1
parent(_EX2, P)	parent(hermione_granger, hugo_weasley)	1
hates(_EX1, _EX0)	hates(X, Y) :- deatheater(X), muggleborn(Y)	1
parent(P, _EX4)	parent(hermione_granger, hugo_weasley)	1
house(gryffindor, P)	house(gryffindor, minerva_mccgonall)	1
in_gryffindor(fred_weasley)	in_gryffindor(X) :- house(gryffindor, X)	1
in_ravenclaw(_EX0)	in_ravenclaw(X) :- house(ravenclaw, X)	1
ancestor(Z, _EX3)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
in_gryffindor(_EX2)	in_gryffindor(X) :- house(gryffindor, X)	1
member_of(X, order_of_the_phoenix)	member_of(minerva_mccgonagall, order_of_the_phoenix)	1
house(slytherin, _EX1)	house(slytherin, voldemort)	1
male(_EX2)	male(filius_flitwick)	1
house(slytherin, P)	house(slytherin, gregory_goyle)	1
magical(unicorn)	magical(unicorn)	1
deatheater(_EX3)	deatheater(X) :- member_of(X, death_eaters)	1
parent(_EX3, Y)	parent(harry_potter, james_sirius_potter)	1
pure_blood(_EX2)	pure_blood(molly_weasley)	1
member_of(lucius_malfoy, death_eaters)	member_of(lucius_malfoy, death_eaters)	1
parent(P, _EX5)	parent(arthur_weasley, fred_weasley)	1
male(_EX2)	male(godric_gryffindor)	1
ancestor(X, _EX3)	ancestor(X, Y) :- parent(X, Y)	1
parent(Z, _EX3)	parent(ron_weasley, rose_weasley)	1
parent(P, _EX5)	parent(lily_potter, harry_potter)	1
male(P)	male(cedric_diggory)	1
hates(P, _EX3)	hates(X, Y) :- deatheater(X), muggleborn(Y)	1
male(P)	male(harry_potter)	1
parent(P, _EX3)	parent(molly_weasley, george_weasley)	1
enemy(P, Z)	enemy(voldemort, hermione_granger)	1
magical(nagini)	magical(nagini)	1
member_of(_EX3, death_eaters)	member_of(narcissa_malfoy, death_eaters)	1
magical_creature(nagini)	magical_creature(X) :- creature(X), magical(X)	1
enemy(P, X)	enemy(dolores_umbridge, george_weasley)	1
parent(X, _EX3)	parent(molly_weasley, george_weasley)	1
house(slytherin, P)	house(slytherin, regulus_black)	1
parent(P, Z)	parent(arthur_weasley, ginny_weasley)	1
ancestor(harry_potter, P)	ancestor(X, Y) :- parent(X, Y)	1
muggleborn(_EX0)	muggleborn(lily_potter)	1
parent(Z, _EX3)	parent(harry_potter, albus_severus_potter)	1
member_of(Y, dumbledores_army)	member_of(george_weasley, dumbledores_army)	1
member_of(Z, death_eaters)	member_of(peter_pettigrew, death_eaters)	1
parent(P, X)	parent(ron_weasley, hugo_weasley)	1
professor(P)	professor(pomona_sprout)	1
muggleborn(_EX1)	muggleborn(lily_potter)	1
parent(P, _EX5)	parent(molly_weasley, bill_weasley)	1
ancestor(P, _EX4)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
muggleborn(_EX4)	muggleborn(myrtle_warren)	1
parent(ginny_weasley, _EX5)	parent(ginny_weasley, albus_severus_potter)	1
parent(_EX3, Y)	parent(ginny_weasley, lily_luna_potter)	1
enemy(P, _EX2)	enemy(X, Y) :- member_of(X, order_of_the_phoenix), member_of(Y, death_eaters)	1
parent(X, _EX3)	parent(lucius_malfoy, draco_malfoy)	1
parent(P, _EX3)	parent(harry_potter, james_sirius_potter)	1
male(fred_weasley)	male(fred_weasley)	1
house(gryffindor, P)	house(gryffindor, seamus_finnigan)	1
male(_EX2)	male(tom_riddle)	1
parent(_EX2, Z)	parent(ron_weasley, rose_weasley)	1
parent(X, _EX3)	parent(arthur_weasley, ron_weasley)	1
parent(X, P)	parent(molly_weasley, bill_weasley)	1
deatheater(_EX1)	deatheater(X) :- member_of(X, death_eaters)	1
magical(P)	magical(fluffy)	1
parent(P, _EX5)	parent(arthur_weasley, ron_weasley)	1
parent(_EX2, Z)	parent(harry_potter, lily_luna_potter)	1
professor(P)	professor(severus_snape)	1
creature(thestral)	creature(thestral)	1
parent(X, P)	parent(lucius_malfoy, draco_malfoy)	1
muggle(_EX3)	muggle(petunia_dursley)	1
parent(harry_potter, X)	parent(harry_potter, lily_luna_potter)	1
parent(X, P)	parent(arthur_weasley, ron_weasley)	1
member_of(harry_potter, order_of_the_phoenix)	member_of(harry_potter, order_of_the_phoenix)	1
house(hufflepuff, P)	house(hufflepuff, pomona_sprout)	1
male(P)	male(horace_slughorn)	1
male(P)	male(newt_scamander)	1
teaches(X, P)	teaches(gilderoy_lockhart, defense_against_the_dark_arts)	1
parent(ginny_weasley, Y)	parent(ginny_weasley, albus_severus_potter)	1
member_of(_EX4, death_eaters)	member_of(lucius_malfoy, death_eaters)	1
enemy(X, P)	enemy(bellatrix_lestrange, sirius_black)	1
parent(P, james_sirius_potter)	parent(ginny_weasley, james_sirius_potter)	1
house(slytherin, _EX5)	house(slytherin, regulus_black)	1
parent(P, Y)	parent(ron_weasley, rose_weasley)	1
muggle(_EX4)	muggle(marge_dursley)	1
enemy(peter_pettigrew, _EX1)	enemy(peter_pettigrew, sirius_black)	1
parent(_EX3, Y)	parent(ron_weasley, rose_weasley)	1
male(_EX2)	male(remus_lupin)	1
parent(harry_potter, X)	parent(harry_potter, albus_severus_potter)	1
enemy(P, _EX2)	enemy(voldemort, harry_potter)	1
parent(_EX3, Y)	parent(harry_potter, lily_luna_potter)	1
member_of(_EX2, dumbledores_army)	member_of(cho_chang, dumbledores_army)	1
parent(P, _EX3)	parent(ginny_weasley, lily_luna_potter)	1
member_of(_EX4, dumbledores_army)	member_of(luna_lovegood, dumbledores_army)	1
muggle(_EX4)	muggle(dudley_dursley)	1
teaches(P, X)	teaches(horace_slughorn, potions)	1
subject(P)	subject(divination)	1
parent(P, Z)	parent(arthur_weasley, fred_weasley)	1
female(_EX0)	female(alice_longbottom)	1
parent(X, _EX3)	parent(james_potter, harry_potter)	1
ancestor(_EX2, Z)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
muggleborn(P)	muggleborn(colin_creevey)	1
parent(P, _EX5)	parent(james_potter, harry_potter)	1
parent(P, Y)	parent(arthur_weasley, bill_weasley)	1
parent(P, Y)	parent(harry_potter, albus_severus_potter)	1
house(gryffindor, _EX1)	house(gryffindor, petter_pettigrew)	1
enemy(P, Z)	enemy(voldemort, harry_potter)	1
member_of(P, death_eaters)	member_of(severus_snape, death_eaters)	1
enemy(arthur_weasley, Y)	enemy(X, Y) :- member_of(X, order_of_the_phoenix), member_of(Y, death_eaters)	1
hates(Y, _EX2)	hates(X, Y) :- deatheater(X), squib(Y)	1
house(slytherin, P)	house(slytherin, draco_malfoy)	1
parent(X, P)	parent(frank_longbottom, neville_longbottom)	1
teaches(P, X)	teaches(alastor_moody, defense_against_the_dark_arts)	1
parent(X, P)	parent(james_potter, harry_potter)	1
parent(_EX2, Z)	parent(arthur_weasley, fred_weasley)	1
ancestor(harry_potter, _EX3)	ancestor(X, Y) :- parent(X, Y)	1
house(slytherin, _EX1)	house(slytherin, tom_riddle)	1
parent(harry_potter, Y)	parent(harry_potter, james_sirius_potter)	1
member_of(_EX2, death_eaters)	member_of(lucius_malfoy, death_eaters)	1
member_of(_EX1, dumbledores_army)	member_of(hermione_granger, dumbledores_army)	1
professor(P)	professor(minerva_mcgonagall)	1
squib(arabella_figg)	squib(arabella_figg)	1
subject(P)	subject(history_of_magic)	1
parent(P, _EX3)	parent(ron_weasley, rose_weasley)	1
member_of(remus_lupin, order_of_the_phoenix)	member_of(remus_lupin, order_of_the_phoenix)	1
creature(Z)	creature(trevor)	1
ancestor(ron_weasley, _EX4)	ancestor(X, Y) :- parent(X, Y)	1
parent(P, Y)	parent(molly_weasley, bill_weasley)	1
enemy(P, Z)	enemy(gilderoy_lockhart, ron_weasley)	1
house(gryffindor, P)	house(gryffindor, george_weasley)	1
male(_EX2)	male(ron_weasley)	1
house(hufflepuff, P)	house(hufflepuff, cedric_diggory)	1
member_of(X, dumbledores_army)	member_of(cho_chang, dumbledores_army)	1
enemy(P, Z)	enemy(voldemort, rubeus_hagrid)	1
enemy(X, P)	enemy(gilderoy_lockhart, harry_potter)	1
member_of(_EX0, death_eaters)	member_of(bellatrix_lestrange, death_eaters)	1
parent(P, _EX3)	parent(frank_longbottom, neville_longbottom)	1
enemy(P, _EX2)	enemy(dolores_umbridge, ron_weasley)	1
member_of(Z, dumbledores_army)	member_of(george_weasley, dumbledores_army)	1
enemy(X, P)	enemy(draco_malfoy, ron_weasley)	1
parent(Z, _EX3)	parent(molly_weasley, charlie_weasley)	1
house(gryffindor, _EX1)	house(gryffindor, charlie_weasley)	1
enemy(severus_snape, _EX4)	enemy(X, Y) :- member_of(X, death_eaters), member_of(Y, dumbledores_army)	1
parent(P, _EX3)	parent(harry_potter, albus_severus_potter)	1
enemy(X, P)	enemy(draco_malfoy, hermione_granger)	1
parent(P, _EX5)	parent(alice_longbottom, neville_longbottom)	1
pure_blood(_EX2)	pure_blood(ron_weasley)	1
enemy(X, P)	enemy(vernon_dursley, harry_potter)	1
enemy(P, Z)	enemy(dolores_umbridge, ron_weasley)	1
subject(P)	subject(transfiguration)	1
owns(X, P)	owns(albus_dumbledore, fawkes)	1
parent(Z, _EX3)	parent(alice_longbottom, neville_longbottom)	1
house(gryffindor, _EX1)	house(gryffindor, bill_weasley)	1
parent(harry_potter, _EX4)	parent(harry_potter, james_sirius_potter)	1
house(slytherin, _EX5)	house(slytherin, draco_malfoy)	1
subject(P)	subject(defense_against_the_dark_arts)	1
muggleborn(colin_creevey)	muggleborn(colin_creevey)	1
member_of(_EX1, order_of_the_phoenix)	member_of(harry_potter, order_of_the_phoenix)	1
parent(P, _EX5)	parent(arthur_weasley, charlie_weasley)	1
enemy(P, X)	enemy(gilderoy_lockhart, severus_snape)	1
pure_blood(_EX2)	pure_blood(narcissa_malfoy)	1
parent(Z, _EX3)	parent(molly_weasley, ginny_weasley)	1
female(_EX0)	female(molly_weasley)	1
house(slytherin, _EX2)	house(slytherin, narcissa_malfoy)	1
parent(P, _EX3)	parent(molly_weasley, bill_weasley)	1
parent(P, ron_weasley)	parent(arthur_weasley, ron_weasley)	1
parent(X, P)	parent(arthur_weasley, charlie_weasley)	1
parent(_EX3, ginny_weasley)	parent(molly_weasley, ginny_weasley)	1
house(slytherin, _EX2)	house(slytherin, horace_slughorn)	1
member_of(_EX2, dumbledores_army)	member_of(fred_weasley, dumbledores_army)	1
ancestor(ron_weasley, Y)	ancestor(X, Y) :- parent(X, Y)	1
parent(P, Z)	parent(xenophilius_lovegood, luna_lovegood)	1
female(_EX0)	female(rowena_ravenclaw)	1
parent(P, X)	parent(alice_longbottom, neville_longbottom)	1
pure_blood(_EX2)	pure_blood(percy_weasley)	1
member_of(_EX3, dumbledores_army)	member_of(george_weasley, dumbledores_army)	1
parent(Z, _EX3)	parent(hermione_granger, hugo_weasley)	1
parent(_EX2, Z)	parent(molly_weasley, charlie_weasley)	1
member_of(P, death_eaters)	member_of(narcissa_malfoy, death_eaters)	1
male(_EX2)	male(george_weasley)	1
male(P)	male(sirius_black)	1
member_of(_EX1, death_eaters)	member_of(narcissa_malfoy, death_eaters)	1
deatheater(peter_pettigrew)	deatheater(X) :- member_of(X, death_eaters)	1
male(_EX2)	male(james_potter)	1
enemy(P, X)	enemy(gilderoy_lockhart, harry_potter)	1
squib(_EX4)	squib(arabella_figg)	1
parent(harry_potter, Y)	parent(harry_potter, lily_luna_potter)	1
member_of(X, dumbledores_army)	member_of(harry_potter, dumbledores_army)	1
subject(P)	subject(potions)	1
female(_EX0)	female(luna_lovegood)	1
member_of(P, dumbledores_army)	member_of(ron_weasley, dumbledores_army)	1
enemy(P, X)	enemy(draco_malfoy, ron_weasley)	1
enemy(P, X)	enemy(peter_pettigrew, remus_lupin)	1
enemy(X, P)	enemy(quirinus_quirrell, ron_weasley)	1
parent(P, _EX5)	parent(molly_weasley, percy_weasley)	1
parent(_EX2, Z)	parent(arthur_weasley, percy_weasley)	1
member_of(_EX5, death_eaters)	member_of(peter_pettigrew, death_eaters)	1
enemy(P, X)	enemy(draco_malfoy, hermione_granger)	1
enemy(_EX1, hermione_granger)	enemy(dolores_umbridge, hermione_granger)	1
pure_blood(P)	pure_blood(bill_weasley)	1
enemy(_EX1, hermione_granger)	enemy(gilderoy_lockhart, hermione_granger)	1
ancestor(_EX2, Z)	ancestor(X, Y) :- parent(X, Y)	1
enemy(P, X)	enemy(vernon_dursley, harry_potter)	1
parent(X, P)	parent(molly_weasley, percy_weasley)	1
member_of(_EX3, death_eaters)	member_of(bellatrix_lestrange, death_eaters)	1
parent(Z, _EX3)	parent(arthur_weasley, bill_weasley)	1
parent(_EX3, Y)	parent(molly_weasley, charlie_weasley)	1
parent(harry_potter, Y)	parent(harry_potter, albus_severus_potter)	1
parent(P, Z)	parent(harry_potter, lily_luna_potter)	1
descendant(X, P)	descendant(X, Y) :- ancestor(Y, X)	1
enemy(P, X)	enemy(X, Y) :- member_of(X, order_of_the_phoenix), member_of(Y, death_eaters)	1
male(_EX2)	male(cedric_diggory)	1
female(_EX0)	female(lily_luna_potter)	1
pure_blood(P)	pure_blood(draco_malfoy)	1
male(P)	male(argus_filch)	1
ancestor(_EX3, Y)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
enemy(P, Z)	enemy(dolores_umbridge, harry_potter)	1
house(gryffindor, _EX1)	house(gryffindor, sirius_black)	1
parent(_EX3, Y)	parent(arthur_weasley, percy_weasley)	1
parent(P, Y)	parent(molly_weasley, ginny_weasley)	1
parent(Z, P)	parent(xenophilius_lovegood, luna_lovegood)	1
parent(_EX3, Y)	parent(molly_weasley, ginny_weasley)	1
parent(Z, _EX3)	parent(molly_weasley, bill_weasley)	1
house(gryffindor, P)	house(gryffindor, fred_weasley)	1
female(_EX0)	female(narcissa_malfoy)	1
muggleborn(P)	muggleborn(hermione_granger)	1
member_of(_EX4, death_eaters)	member_of(peter_pettigrew, death_eaters)	1
parent(arthur_weasley, P)	parent(arthur_weasley, bill_weasley)	1
enemy(P, _EX2)	enemy(bellatrix_lestrange, neville_longbottom)	1
house(slytherin, _EX5)	house(slytherin, horace_slughorn)	1
ancestor(P, Z)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
parent(P, _EX4)	parent(xenophilius_lovegood, luna_lovegood)	1
parent(harry_potter, _EX3)	parent(harry_potter, lily_luna_potter)	1
parent(P, Y)	parent(ron_weasley, hugo_weasley)	1
in_slytherin(_EX2)	in_slytherin(X) :- house(slytherin, X)	1
parent(_EX2, P)	parent(arthur_weasley, percy_weasley)	1
parent(_EX2, Z)	parent(arthur_weasley, bill_weasley)	1
parent(P, _EX4)	parent(arthur_weasley, percy_weasley)	1
house(gryffindor, _EX2)	house(gryffindor, ginny_weasley)	1
parent(P, _EX3)	parent(molly_weasley, charlie_weasley)	1
parent(P, X)	parent(molly_weasley, bill_weasley)	1
parent(P, _EX5)	parent(hermione_granger, hugo_weasley)	1
enemy(P, Z)	enemy(bellatrix_lestrange, neville_longbottom)	1
parent(P, X)	parent(lucius_malfoy, draco_malfoy)	1
owns(P, fluffy)	owns(rubeus_hagrid, fluffy)	1
parent(X, P)	parent(ginny_weasley, albus_severus_potter)	1
member_of(X, dumbledores_army)	member_of(parvati_patil, dumbledores_army)	1
parent(harry_potter, _EX3)	parent(harry_potter, albus_severus_potter)	1
witch(_EX0)	witch(X) :- female(X), muggleborn(X)	1
male(_EX2)	male(quirinus_quirrell)	1
muggle(_EX2)	muggle(marge_dursley)	1
parent(P, X)	parent(arthur_weasley, ron_weasley)	1
parent(P, _EX3)	parent(arthur_weasley, percy_weasley)	1
teaches(P, X)	teaches(pomona_sprout, herbology)	1
parent(P, _EX3)	parent(molly_weasley, ginny_weasley)	1
muggle(_EX2)	muggle(dudley_dursley)	1
member_of(Y, dumbledores_army)	member_of(neville_longbottom, dumbledores_army)	1
wizard(_EX2)	wizard(X) :- male(X), pure_blood(X)	1
male(_EX2)	male(james_sirius_potter)	1
half_blood(tom_riddle)	half_blood(tom_riddle)	1
muggle(_EX0)	muggle(marge_dursley)	1
member_of(_EX4, death_eaters)	member_of(bellatrix_lestrange, death_eaters)	1
member_of(P, dumbledores_army)	member_of(luna_lovegood, dumbledores_army)	1
parent(P, _EX5)	parent(vernon_dursley, dudley_dursley)	1
hates(Y, _EX0)	hates(X, Y) :- deatheater(X), muggleborn(Y)	1
parent(_EX3, Y)	parent(arthur_weasley, bill_weasley)	1
parent(_EX3, Y)	parent(harry_potter, albus_severus_potter)	1
parent(P, Y)	parent(molly_weasley, percy_weasley)	1
house(gryffindor, P)	house(gryffindor, bill_weasley)	1
teaches(X, P)	teaches(horace_slughorn, potions)	1
parent(P, Z)	parent(molly_weasley, george_weasley)	1
parent(X, P)	parent(vernon_dursley, dudley_dursley)	1
enemy(X, P)	enemy(voldemort, wizarding_world)	1
parent(Z, P)	parent(arthur_weasley, george_weasley)	1
magical(aragog)	magical(aragog)	1
member_of(Z, death_eaters)	member_of(lucius_malfoy, death_eaters)	1
