goal	rule	score
p3(X1, X0)	p3(a56, a12)	1
p1(X2, X0)	p1(a24, a20)	1
p9(X7)	p9(a12)	1
p8(X2, X3, X1, X0)	p8(a11, a0, a38, a49)	1
p1(X1, a0)	p1(a45, a0)	1
p7(X7, X0)	p7(a77, a20)	1
p0(X0, a32)	p0(a10, a32)	1
p3(X0, a1)	p3(a8, a1)	1
p7(X8, a19)	p7(a12, a19)	1
p7(X9, X0)	p7(a84, a71)	1
p4(a0, X1)	p4(a0, a26)	1
p1(X5, X0)	p1(a15, a41)	1
p5(a83, X0, X1)	p5(a83, a80, a88)	1
p2(X0, X5)	p2(a16, a78)	1
p4(X1, X7)	p4(a16, a22)	1
p3(X7, X0)	p3(a42, a2)	1
p5(X0, X5, X1)	p5(a66, a20, a10)	1
p4(X1, a0)	p4(a52, a0)	1
p2(X7, a0)	p2(a48, a0)	1
p4(X0, a24)	p4(X5, X8) :- p5(X8, X5, X0)	1
p1(X1, X0)	p1(a0, a36)	1
p4(X8, X0)	p4(a77, a59)	1
p0(X3, X6)	p0(a51, a30)	1
p3(X2, X0)	p3(a25, a43)	1
p4(X5, X0)	p4(a12, a12)	1
p1(X0, X6)	p1(a63, a0)	1
p2(X7, X5)	p2(a15, a19)	1
p4(X4, X3)	p4(a1, a40)	1
p5(X0, X1, X2)	p5(a90, a25, a2)	1
p4(X8, X2)	p4(a58, a83)	1
p1(X6, X0)	p1(a0, a52)	1
p7(X0, X5)	p7(a0, a25)	1
p4(X7, X0)	p4(a14, a48)	1
p1(X3, X0)	p1(a17, a49)	1
p4(a53, X0)	p4(X5, X8) :- p5(X8, X5, X0)	1
p8(X2, X3, X1, X0)	p8(a52, a50, a50, a35)	1
p0(X0, X9)	p0(a79, a11)	1
p8(X2, X3, X0, X1)	p8(a0, a27, a57, a81)	1
p1(X2, X8)	p1(a67, a69)	1
p0(X7, X6)	p0(a79, a11)	1
p3(X2, X0)	p3(a8, a1)	1
p7(a10, X8)	p7(a10, a29)	1
p7(X4, a0)	p7(a65, a0)	1
p0(X0, X1)	p0(X9, X9) :- p4(X9, a17)	1
p4(X4, X3)	p4(a21, a13)	1
p7(X6, X0)	p7(a27, a5)	1
p3(a18, X0)	p3(a18, a10)	1
p0(a22, X9)	p0(a22, a14)	1
p1(a0, X4)	p1(a0, a52)	1
p2(X0, X7)	p2(a0, a33)	1
p5(a65, X0, a95)	p5(a65, a38, a95)	1
p2(X0, X1)	p2(a52, a15)	1
p0(X1, X0)	p0(a0, a87)	1
p4(a87, X0)	p4(a87, a45)	1
p5(X3, X4, X0)	p5(a16, a28, a37)	1
p3(X8, X0)	p3(a3, a94)	1
p4(X7, X0)	p4(a0, a46)	1
p4(X2, X6)	p4(a46, a56)	1
p7(a0, X3)	p7(a0, a25)	1
p5(X5, X0, X1)	p5(a87, a67, a12)	1
p0(X0, X1)	p0(a66, a15)	1
p2(X6, X3)	p2(X4, X8) :- p0(X8, X4)	1
p3(X8, X5)	p3(a56, a22)	1
p4(a10, X6)	p4(a10, a85)	1
p0(X3, X5)	p0(a3, a90)	1
p7(X2, X0)	p7(a63, a5)	1
p1(a29, X0)	p1(a29, a37)	1
p3(a28, X3)	p3(a28, a12)	1
p4(X4, X2)	p4(a0, a11)	1
p6(X0, a0)	p6(a33, a0)	1
p4(X1, X7)	p4(a1, a40)	1
p2(X0, X1)	p2(a4, a16)	1
p2(X7, X5)	p2(a25, a15)	1
p7(X6, X0)	p7(a2, a58)	1
p3(a68, X0)	p3(a68, a20) :- p9(X4)	1
p0(X0, X5)	p0(a31, a69)	1
p5(X8, X0, X1)	p5(a66, a20, a10)	1
p0(X0, X4)	p0(a19, a36)	1
p1(X2, X0)	p1(a10, a79)	1
p8(X0, X1, X7, X5)	p8(a39, a0, a10, a6)	1
p3(X6, X0)	p3(a0, a24)	1
p1(X2, X0)	p1(a15, a41)	1
p7(X5, a24)	p7(a23, a24)	1
p7(X8, X2)	p7(a93, a10)	1
p2(X1, X0)	p2(a1, a83)	1
p3(X2, X0)	p3(a0, a24)	1
p0(X3, X5)	p0(a34, a71)	1
p1(X3, X0)	p1(a0, a62)	1
p0(X1, X0)	p0(a0, a94)	1
p1(X1, X9)	p1(a57, a80)	1
p8(X0, X1, X2, X3)	p8(a31, a0, a1, a42)	1
p9(X3)	p9(a48)	1
p5(X0, X1, X2)	p5(a16, a28, a37)	1
p5(X9, X0, X1)	p5(a38, a13, a55)	1
p4(X0, X6)	p4(X5, X8) :- p5(X8, X5, X0)	1
p1(X2, X0)	p1(a0, a52)	1
p1(X3, X0)	p1(a44, a0)	1
p2(X1, X8)	p2(a74, a79)	1
p1(X6, X0)	p1(a15, a52)	1
p4(X1, X0)	p4(a17, a33)	1
p2(X3, X9)	p2(a1, a83)	1
p7(X2, X4)	p7(a64, a1)	1
p5(X0, X5, X1)	p5(a4, a99, a97)	1
p4(a20, X0)	p4(X5, X8) :- p5(X8, X5, X0)	1
p7(X0, a1)	p7(a75, a1)	1
p5(a52, a84, X0)	p5(a52, a84, a20)	1
p7(a71, X8)	p7(a71, a35)	1
p1(X0, X6)	p1(a17, a49)	1
p4(X0, X3)	p4(a11, a22)	1
p4(a17, X1)	p4(a17, a67)	1
p1(X0, a0)	p1(a1, a0)	1
p5(X0, X6, X1)	p5(a0, a16, a52)	1
p7(X1, a81)	p7(a80, a81)	1
p5(X3, X4, X0)	p5(a75, a0, a33)	1
p3(X0, X1)	p3(a32, a11)	1
p3(X6, X0)	p3(a1, a14)	1
p7(X8, X0)	p7(a10, a0)	1
p4(X7, X0)	p4(a78, a6)	1
p0(X0, X5)	p0(a84, a11)	1
p7(X6, a35)	p7(a71, a35)	1
p1(X4, X0)	p1(a11, a11)	1
p1(X0, X6)	p1(a27, a69)	1
p5(X6, X0, X1)	p5(a83, a80, a88)	1
p4(X3, X9)	p4(a23, a5)	1
p0(X7, X6)	p0(a51, a15)	1
p4(X0, X2)	p4(a0, a11)	1
p4(X0, X3)	p4(a58, a83)	1
p5(X6, X2, X0)	p5(a15, a66, a14)	1
p5(X1, X2, X2)	p5(a57, X5, X7) :- p3(X5, X7)	1
p7(X1, X0)	p7(a75, a1)	1
p4(X4, X1)	p4(a14, a48)	1
p8(X0, X1, X5, X7)	p8(a10, a62, a0, a13)	1
p0(X9, X3)	p0(a1, a43)	1
p0(X3, X5)	p0(a36, a40)	1
p4(X3, X0)	p4(a23, a5)	1
p1(X0, X7)	p1(a24, a76)	1
p5(X0, X8, X1)	p5(a38, a13, a55)	1
p3(X8, X3)	p3(a24, a0)	1
p3(X5, X0)	p3(a50, a0)	1
p4(X3, X0)	p4(a28, a16)	1
p1(X1, X9)	p1(a2, a12)	1
p0(X0, X3)	p0(a79, a11)	1
p7(X4, X1)	p7(a10, a0)	1
p1(X0, a13)	p1(a18, a13)	1
p5(X0, X3, X1)	p5(a35, a1, a12)	1
p7(X8, X2)	p7(a3, a1)	1
p7(a64, a17)	p7(a64, a17)	1
p8(X0, X1, X7, X5)	p8(a16, a1, a10, a12)	1
p5(X0, X8, X1)	p5(a87, a67, a12)	1
p5(X0, X1, X2)	p5(a75, a0, a33)	1
p5(X0, X7, X1)	p5(a0, a59, a90)	1
p5(X2, X4, X0)	p5(a14, a97, a40)	1
p7(X5, X6)	p7(a64, a17)	1
p2(X4, X5)	p2(a19, a12)	1
p2(X3, a73)	p2(X4, X8) :- p0(X8, X4)	1
p4(X4, X3)	p4(a19, a60)	1
p3(X6, X0)	p3(a42, a2)	1
p1(X4, X1)	p1(a37, a31)	1
p4(X4, X3)	p4(a12, a12)	1
p5(X3, X4, X0)	p5(a11, a16, a25)	1
p0(X7, X0)	p0(a36, a40)	1
p9(X1)	p9(a14)	1
p4(X4, X1)	p4(a78, a6)	1
p5(X0, X3, X1)	p5(a83, a80, a88)	1
p7(a1, X5)	p7(a1, a57)	1
p4(X7, X0)	p4(a24, a0)	1
p1(X0, X6)	p1(a44, a0)	1
p6(X0, X7)	p6(a14, a23)	1
p0(X5, X0)	p0(a0, a87)	1
p5(X0, a93, X1)	p5(a14, a93, a12)	1
p3(X2, X0)	p3(a42, a2)	1
p3(X4, X0)	p3(a40, a95)	1
p8(X0, X1, X7, X2)	p8(a63, a13, a14, a0)	1
p0(X3, X6)	p0(a79, a11)	1
p1(a10, X6)	p1(a10, a79)	1
p3(X8, X0)	p3(a25, a55)	1
p0(X0, X9)	p0(a0, a15)	1
p7(X4, a5)	p7(a27, a5)	1
p4(X4, X2)	p4(a7, a10)	1
p0(X0, a90)	p0(a3, a90)	1
p7(X0, X2)	p7(a70, a16)	1
p5(X4, X0, X1)	p5(a29, a53, a66)	1
p5(a10, X6, X0)	p5(a10, a26, a0)	1
p5(X1, X4, X9)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	1
p4(X0, X6)	p4(a78, a6)	1
p5(X7, X1, X0)	p5(a66, a48, a15)	1
p8(X0, X1, X7, X5)	p8(a31, a0, a1, a42)	1
p4(X1, X4)	p4(a28, a16)	1
p8(X2, X3, X1, X0)	p8(a39, a0, a10, a6)	1
p4(X6, X0)	p4(a88, a11)	1
p7(X8, a53)	p7(a24, a53)	1
p4(X0, a13)	p4(a87, a13)	1
p7(a24, X8)	p7(a24, a53)	1
p5(a0, X7, X0)	p5(a0, a76, a0)	1
p2(X4, X5)	p2(a28, a1)	1
p6(X3, X5)	p6(a0, a11)	1
p0(a0, X6)	p0(X9, X9) :- p4(X9, a17)	1
p3(X0, a11)	p3(a22, a11)	1
p4(a0, a1)	p4(a0, a1)	1
p4(X6, a35)	p4(X5, X8) :- p5(X8, X5, X0)	1
p0(X0, X9)	p0(a60, a0)	1
p7(X7, X0)	p7(a93, a87)	1
p5(X4, X1, X0)	p5(a4, a99, a97)	1
p3(X0, X1)	p3(a56, a22)	1
p6(X0, X1)	p6(a0, a11)	1
p4(a0, X0)	p4(a0, a66)	1
p9(X0)	p9(a32)	1
p2(X3, X9)	p2(a63, a33)	1
p4(X2, X6)	p4(a10, a29)	1
p7(X6, X0)	p7(a65, a0)	1
p7(X2, X8)	p7(a27, a89)	1
p5(X0, X1, X2)	p5(a11, a16, a25)	1
p7(X1, a61)	p7(a49, a61)	1
p7(X0, a20)	p7(a77, a20)	1
p8(X0, X1, X2, X3)	p8(a0, a47, a82, a1)	1
p4(X0, a22)	p4(a16, a22)	1
p3(X5, X0)	p3(a62, a73)	1
p2(X0, X1)	p2(a1, a18)	1
p7(X0, X5)	p7(a23, a24)	1
p7(X0, X5)	p7(a10, a48)	1
p1(a0, X6)	p1(a0, a10)	1
p7(X1, X0)	p7(a80, a81)	1
p4(X4, X1)	p4(a24, a0)	1
p1(X1, X4)	p1(a57, a80)	1
p7(X0, a0)	p7(a10, a0)	1
p4(X3, X9)	p4(a14, a24)	1
p4(a21, X0)	p4(a21, a13)	1
p3(X8, X3)	p3(a8, a1)	1
p0(X0, X5)	p0(a21, a41)	1
p5(X6, X2, X0)	p5(a49, a19, a0)	1
p4(X8, X0)	p4(a58, a83)	1
p3(X1, X0)	p3(a40, a95)	1
p7(X0, a89)	p7(a27, a89)	1
p7(X1, X0)	p7(a40, a81)	1
p1(X0, X8)	p1(a29, a37)	1
p5(X8, X0, X1)	p5(a35, a1, a12)	1
p0(X2, a1)	p0(X6, X0) :- p6(X6, X0), p0(a22, X6)	1
p0(X5, X0)	p0(a22, a1)	1
p2(X3, X9)	p2(a18, a7)	1
p8(X0, X1, X2, X3)	p8(a34, a66, a17, a76)	1
p8(X0, X2, X1, X3)	p8(a17, a63, a16, a0)	1
p4(X1, X0)	p4(a28, a96)	1
p4(X4, X1)	p4(a81, a0)	1
p6(X3, X6)	p6(a1, a2)	1
p1(a43, X0)	p1(a43, a4)	1
p4(X0, X6)	p4(a24, a0)	1
p4(X6, X0)	p4(a72, a5)	1
p5(X0, X1, X2)	p5(a65, a38, a95)	1
p5(X9, X3, X0)	p5(a14, a93, a12)	1
p0(X0, X7)	p0(a84, a11)	1
p3(X0, X1)	p3(a22, a1)	1
p5(a0, X0, X1)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	1
p7(a10, X4)	p7(a10, a48)	1
p0(a22, X5)	p0(a22, a0)	1
p9(X7)	p9(a50)	1
p6(X3, X5)	p6(a26, a55)	1
p1(X0, X6)	p1(a15, a52)	1
p4(X7, a5)	p4(a23, a5)	1
p2(X3, X9)	p2(a63, a18)	1
p4(X0, X3)	p4(a87, a13)	1
p0(X5, X7)	p0(a21, a41)	1
p3(X4, X0)	p3(a19, a0)	1
p1(X0, a69)	p1(a67, a69)	1
p0(X0, X4)	p0(a79, a11)	1
p5(X8, X7, X2)	p5(a38, a13, a55)	1
p0(a0, X7)	p0(X9, X9) :- p4(X9, a17)	1
p1(X5, a1)	p1(a67, a1)	1
p6(X5, X0)	p6(a1, a2)	1
p9(X3)	p9(a74)	1
p2(X1, X0)	p2(a19, a12)	1
p7(X0, X1)	p7(a3, a1)	1
p3(X1, X0)	p3(a3, a94)	1
p1(X0, X5)	p1(a43, a4)	1
p7(X4, X1)	p7(a25, a33)	1
p2(X5, X3)	p2(a0, a13)	1
p0(X5, X4)	p0(a6, a0)	1
p8(X0, X1, X9, X3)	p8(a91, a40, a13, a69)	1
p8(X2, X3, X1, X0)	p8(a16, a1, a10, a12)	1
p2(X6, X7)	p2(a88, a0)	1
p7(X1, X0)	p7(a43, a51)	1
p3(X1, X0)	p3(a19, a0)	1
p3(X7, a52)	p3(a13, a52)	1
p1(X0, X8)	p1(a24, a20)	1
p7(X0, X6)	p7(a17, a19)	1
p1(a15, X0)	p1(a15, a2)	1
p2(X5, X3)	p2(a27, a54)	1
p4(X4, X3)	p4(a38, a35)	1
p7(X4, a0)	p7(a10, a0)	1
p7(X2, a16)	p7(a90, a16)	1
p6(X0, X3)	p6(a14, a10)	1
p9(X1)	p9(a27)	1
p9(X0)	p9(a30)	1
p7(X7, a81)	p7(a40, a81)	1
p7(X2, X8)	p7(a23, a24)	1
p9(X0)	p9(a0)	1
p5(X8, X0, X1)	p5(a29, a53, a66)	1
p1(X0, X6)	p1(a67, a69)	1
p1(X6, X0)	p1(a0, a36)	1
p4(X1, X0)	p4(a0, a1)	1
p8(X0, X1, X7, X5)	p8(a85, a64, a21, a10)	1
p4(X1, X0)	p4(a16, a22)	1
p4(X2, X6)	p4(a17, a67)	1
p7(a0, X3)	p7(a0, a10)	1
p5(X6, X0, X1)	p5(a10, a26, a0)	1
p0(X0, X6)	p0(a84, a11)	1
p0(X0, X3)	p0(a0, a15)	1
p5(X0, X8, X1)	p5(a90, a25, a2)	1
p9(X4)	p9(a30)	1
p7(a64, X0)	p7(a64, a1)	1
p7(X8, X2)	p7(a43, a51)	1
p1(X1, X0)	p1(a15, a2)	1
p7(X0, X7)	p7(a23, a0)	1
p6(X5, X7)	p6(a65, a10)	1
p5(X2, X0, X1)	p5(a83, a80, a88)	1
p3(X5, X0)	p3(a3, a94)	1
p7(X0, X2)	p7(a71, a35)	1
p5(X3, X4, X0)	p5(a64, a3, a92)	1
p3(X8, X0)	p3(a42, a54)	1
p7(X1, a53)	p7(a24, a53)	1
p8(X2, X3, X0, X1)	p8(a60, a19, a79, a52)	1
p0(X3, X6)	p0(a51, a15)	1
p0(a0, X6)	p0(a0, a16)	1
p7(X4, X1)	p7(a93, a87)	1
p7(X5, a10)	p7(a93, a10)	1
p5(a57, X0, X1)	p5(a57, X5, X7) :- p3(X5, X7)	1
p3(X9, a52)	p3(a13, a52)	1
p3(X5, X0)	p3(a19, a0)	1
p4(X8, a16)	p4(X5, X8) :- p5(X8, X5, X0)	1
p0(X0, X3)	p0(a60, a0)	1
p7(a10, X6)	p7(a10, a48)	1
p2(X3, X9)	p2(a19, a12)	1
p0(X7, X0)	p0(a22, a0)	1
p4(a10, X0)	p4(a10, a29)	1
p4(a10, X4)	p4(a10, a3)	1
p4(X1, X7)	p4(a38, a35)	1
p0(X0, X1)	p0(a31, a69)	1
p7(X0, X4)	p7(a3, a1)	1
p0(X3, X5)	p0(a22, a0)	1
p3(X5, X0)	p3(a25, a43)	1
p1(X3, X0)	p1(a0, a36)	1
p7(X6, X2)	p7(a17, a19)	1
p4(a1, X7)	p4(X5, X8) :- p5(X8, X5, X0)	1
p4(a58, a83)	p4(a58, a83)	1
p5(X6, X0, X1)	p5(a10, a98, a71)	1
p1(a10, X6)	p1(a10, a49)	1
p5(X2, X4, X0)	p5(a82, a12, a23)	1
p1(X0, X7)	p1(a52, a99)	1
p5(X0, X3, X1)	p5(a10, a26, a0)	1
p5(X2, X5, X0)	p5(a82, a12, a23)	1
p1(X5, X0)	p1(a1, a2)	1
p7(X1, X0)	p7(a64, a1)	1
p7(X5, X0)	p7(a70, a16)	1
p1(X0, X8)	p1(a10, a79)	1
p3(X0, a20)	p3(a10, a20)	1
p4(X8, X0)	p4(a7, a10)	1
p1(X6, X0)	p1(a37, a31)	1
p0(X0, X6)	p0(a22, a1)	1
p0(X5, X8)	p0(a22, a1)	1
p5(X0, X7, X1)	p5(a35, a1, a12)	1
p2(X5, X3)	p2(a0, a25)	1
p4(X0, X1)	p4(a17, a33)	1
p3(a18, a10)	p3(a18, a10)	1
p3(X4, X0)	p3(a76, a79)	1
p8(X0, X2, X1, X3)	p8(a34, a91, a29, a11)	1
p2(X1, X0)	p2(a31, a0)	1
p5(X2, X4, X0)	p5(a24, a3, a21)	1
p5(a16, X0, X1)	p5(a16, a19, a75)	1
p4(X8, X2)	p4(a46, a56)	1
p4(X5, X2)	p4(a14, a24)	1
p3(X0, X1)	p3(a56, a12)	1
p5(X5, X0, X1)	p5(a65, a38, a95)	1
p7(X9, a24)	p7(a23, a24)	1
p3(a11, X0)	p3(a11, a75)	1
p0(X7, X6)	p0(a3, a90)	1
p7(X0, X6)	p7(a12, a19)	1
p4(X0, X2)	p4(a0, a46)	1
p1(X2, X0)	p1(a1, a0)	1
p2(X3, X9)	p2(a31, a0)	1
p7(X1, X0)	p7(a84, a71)	1
p1(X0, X1)	p1(a24, a20)	1
p6(X3, X5)	p6(a0, a55)	1
p5(a1, X4, X0)	p5(a1, a74, a43)	1
p7(X1, a38)	p7(a42, a38)	1
p0(X5, a30)	p0(a44, a30)	1
p6(X0, X1)	p6(a0, a55)	1
p5(X0, a66, X1)	p5(a15, a66, a14)	1
p2(X1, X8)	p2(a0, a1)	1
p2(X7, X5)	p2(a74, a79)	1
p0(X1, X0)	p0(a40, a15)	1
p8(X0, X1, X9, X3)	p8(a2, a48, a42, a24)	1
p3(X8, X0)	p3(a37, a2)	1
p7(X2, X8)	p7(a80, a81)	1
p8(X0, X1, X7, X2)	p8(a63, a45, a1, a7)	1
p0(X0, X2)	p0(a34, a71)	1
p5(X0, a76, X1)	p5(a57, X5, X7) :- p3(X5, X7)	1
p7(X5, X0)	p7(a42, a0)	1
p4(a81, X7)	p4(a81, a0)	1
p1(X3, X0)	p1(a37, a31)	1
p4(X6, X3)	p4(a17, a67)	1
p3(X5, X0)	p3(a25, a55)	1
p8(X0, X1, X3, X6)	p8(a63, a45, a1, a7)	1
p2(X0, X7)	p2(a1, a83)	1
p4(a0, X4)	p4(a0, a1)	1
p2(X0, X1)	p2(a0, a13)	1
p4(X0, X2)	p4(a68, a0)	1
p4(X3, X9)	p4(a31, a66)	1
p4(X2, X6)	p4(a11, a22)	1
p7(X2, X8)	p7(a40, a81)	1
p4(X5, a38)	p4(X5, X8) :- p5(X8, X5, X0)	1
p7(X0, X8)	p7(a0, a10)	1
p7(X6, X0)	p7(a70, a16)	1
p7(X6, a0)	p7(a42, a0)	1
p5(X0, X7, X1)	p5(a29, a53, a66)	1
p7(X8, a5)	p7(a63, a5)	1
p4(X3, X0)	p4(a31, a66)	1
p1(X0, X8)	p1(a25, a1)	1
p0(X3, X6)	p0(a1, a43)	1
p7(X0, X5)	p7(a64, a1)	1
p2(X5, X3)	p2(a48, a0)	1
p4(X8, a0)	p4(a68, a0)	1
p4(X0, X6)	p4(a0, a29)	1
p7(X0, a24)	p7(a23, a24)	1
p7(a90, X0)	p7(a90, a16)	1
p1(X2, X0)	p1(a1, a2)	1
p0(a21, X2)	p0(a21, a41)	1
p5(X0, a2, X1)	p5(a57, X5, X7) :- p3(X5, X7)	1
p2(X1, X8)	p2(a52, a15)	1
p4(a58, X0)	p4(a58, a83)	1
p5(X9, X3, X0)	p5(a49, a19, a0)	1
p3(X5, X5)	p3(a45, a45)	1
p7(X3, X0)	p7(a10, a0)	1
p7(X6, X2)	p7(a12, a19)	1
p7(X0, X1)	p7(a10, a0)	1
p1(X0, X8)	p1(a2, a41)	1
p7(a10, a29)	p7(a10, a29)	1
p1(X6, a10)	p1(a0, a10)	1
p7(X4, X1)	p7(a1, a57)	1
p7(X3, X0)	p7(a75, a39)	1
p6(X0, a52)	p6(a45, a52)	1
p3(X0, a20)	p3(a68, a20) :- p9(X4)	1
p7(X0, X2)	p7(a10, a29)	1
p8(X0, X1, X5, X7)	p8(a20, a63, a39, a5)	1
p3(X8, X5)	p3(a20, a25)	1
p9(X3)	p9(a15)	1
p3(X6, X0)	p3(a0, a0)	1
p4(X8, a6)	p4(a78, a6)	1
p1(X0, X6)	p1(a27, a70)	1
p1(a1, a0)	p1(a1, a0)	1
p1(X0, X7)	p1(a1, X5) :- p3(X5, X5), p9(X5)	1
p2(X7, a0)	p2(X4, X8) :- p0(X8, X4)	1
p3(X8, X5)	p3(a1, a14)	1
p1(X0, X1)	p1(a10, a79)	1
p3(X2, X0)	p3(a0, a0)	1
p0(X0, X1)	p0(a3, a23)	1
p4(X4, X3)	p4(a44, a19)	1
p4(a12, X0)	p4(X5, X8) :- p5(X8, X5, X0)	1
p0(X0, X2)	p0(a61, a0)	1
p4(X1, X4)	p4(a31, a66)	1
p3(X3, X0)	p3(a10, a20)	1
p1(a57, X3)	p1(a57, a80)	1
p0(a22, X5)	p0(a22, a14)	1
p0(X0, X5)	p0(a16, a1)	1
p1(X0, X6)	p1(a37, a31)	1
p4(X1, X7)	p4(a77, a59)	1
p9(X1)	p9(a36)	1
p5(X0, a22, X1)	p5(a57, X5, X7) :- p3(X5, X7)	1
p4(X8, a19)	p4(a44, a19)	1
p5(X0, X8, X1)	p5(a65, a38, a95)	1
p4(X1, X7)	p4(a10, a29)	1
p5(X2, X0, X1)	p5(a10, a26, a0)	1
p9(X7)	p9(a32)	1
p4(X0, X2)	p4(a81, a0)	1
p5(X2, X0, X1)	p5(a10, a98, a71)	1
p8(X2, X3, X1, X0)	p8(a42, a43, a11, a7)	1
p4(X4, X3)	p4(a28, a96)	1
p3(X8, X0)	p3(a10, a82)	1
p5(X0, X8, X1)	p5(a11, a16, a25)	1
p5(X1, X4, X9)	p5(a1, a6, a36)	1
p3(X7, X0)	p3(a69, a0)	1
p7(X0, X4)	p7(a10, a0)	1
p3(X1, X0)	p3(a32, a11)	1
p3(X8, X5)	p3(a3, a94)	1
p4(X5, X0)	p4(a0, a11)	1
p0(X5, X0)	p0(a44, a30)	1
p7(X2, X0)	p7(a27, a89)	1
p0(X0, X3)	p0(a54, a83)	1
p8(X0, X1, X2, X3)	p8(a11, a0, a38, a49)	1
p1(X1, X0)	p1(a0, a62)	1
p1(X0, X1)	p1(a2, a41)	1
p7(X3, a17)	p7(a64, a17)	1
p9(X3)	p9(a42)	1
p6(X3, X6)	p6(a69, a18)	1
p1(X0, a62)	p1(a0, a62)	1
p4(X1, X7)	p4(a44, a19)	1
p7(X7, X0)	p7(a27, a89)	1
p2(X5, X7)	p2(a8, a44)	1
p3(X4, X0)	p3(a47, a21)	1
p1(X5, X0)	p1(a45, a0)	1
p4(X0, X1)	p4(a28, a96)	1
p5(X2, X5, X0)	p5(a1, a74, a43)	1
p1(X1, X0)	p1(a25, a1)	1
p3(X1, X1)	p3(a45, a45)	1
p7(X1, X0)	p7(a24, a53)	1
p2(X1, X8)	p2(a40, a0)	1
p4(X0, X1)	p4(a16, a22)	1
p7(X0, X8)	p7(a43, a51)	1
p8(X0, X1, X7, X2)	p8(a11, a23, a76, a12)	1
p2(X1, X8)	p2(a21, a30)	1
p5(X2, X0, X1)	p5(a1, a6, a36)	1
p0(X8, X1)	p0(X9, X9) :- p4(X9, a17)	1
p0(X1, X0)	p0(a6, a0)	1
p8(X0, X1, X3, X6)	p8(a11, a23, a76, a12)	1
p7(X0, X9)	p7(a23, a24)	1
p6(X0, X7)	p6(a17, a15)	1
p7(X4, X1)	p7(a10, a48)	1
p7(X8, X2)	p7(a93, a87)	1
p4(a24, X0)	p4(a24, a0)	1
p7(X2, X8)	p7(a63, a5)	1
p1(X0, X5)	p1(a10, a79)	1
p6(X5, X0)	p6(a0, a55)	1
p1(X4, X1)	p1(a15, a41)	1
p5(X6, X0, X1)	p5(a52, a84, a20)	1
p5(X3, X4, X0)	p5(a38, a13, a55)	1
p7(a65, X0)	p7(a65, a0)	1
p2(X6, X7)	p2(a8, a44)	1
p7(X6, a10)	p7(a93, a10)	1
p1(X2, X8)	p1(a24, a20)	1
p3(X3, X0)	p3(a45, a45)	1
p0(X7, X6)	p0(X6, X0) :- p6(X6, X0), p0(a22, X6)	1
p4(X5, X2)	p4(a31, a66)	1
p7(X8, X0)	p7(a4, a23)	1
p2(X5, X7)	p2(a13, a86)	1
p4(a17, X5)	p4(a17, a67)	1
p1(X1, X9)	p1(a2, a30)	1
p2(X5, X7)	p2(a13, a28)	1
p5(X3, X6, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	1
p5(a16, a19, X0)	p5(a16, a19, a75)	1
p0(a22, X9)	p0(a22, a0)	1
p2(X7, a0)	p2(a53, a0)	1
p7(X2, X8)	p7(a84, a71)	1
p6(X0, X1)	p6(a0, a1)	1
p9(X7)	p9(a30)	1
p6(X3, X5)	p6(a54, a70)	1
p0(X7, X0)	p0(a22, a1)	1
p4(X4, X1)	p4(a14, a24)	1
p9(X7)	p9(a0)	1
p0(X3, X6)	p0(a34, a71)	1
p4(X0, X2)	p4(a0, a26)	1
p2(X5, X3)	p2(a13, a86)	1
p8(X0, X2, X1, X3)	p8(a26, a11, a29, a39)	1
p5(X1, X0, X2)	p5(a0, a59, a90)	1
p7(X0, X2)	p7(a2, a58)	1
p0(X0, X9)	p0(a19, a36)	1
p1(a15, X0)	p1(a15, a52)	1
p3(X5, X0)	p3(a42, a54)	1
p5(a87, X5, X0)	p5(a87, a67, a12)	1
p7(X0, X6)	p7(a93, a87)	1
p5(X1, X4, X0)	p5(a66, a20, a10)	1
p1(X2, X0)	p1(a18, a13)	1
p9(X1)	p9(a24)	1
p4(X0, X2)	p4(a17, a33)	1
p4(X0, a56)	p4(a46, a56)	1
p7(X6, X2)	p7(a42, a38)	1
p2(X1, X0)	p2(a0, a24)	1
p4(a28, a96)	p4(a28, a96)	1
p1(X1, X9)	p1(a67, a1)	1
p4(X8, X0)	p4(a38, a35)	1
p9(X5)	p9(a27)	1
p1(X4, X0)	p1(a71, a43)	1
p4(a0, X1)	p4(a0, a66)	1
p1(X4, X1)	p1(a25, a1)	1
p5(X3, X6, X0)	p5(a83, a80, a88)	1
p1(X1, X0)	p1(a15, a52)	1
p3(X7, X0)	p3(a10, a20)	1
p0(X9, X3)	p0(a10, a77)	1
p4(X7, a0)	p4(a11, a0)	1
p7(X0, X8)	p7(a64, a1)	1
p7(X0, X1)	p7(a42, a38)	1
p7(X2, X4)	p7(a75, a1)	1
p4(X1, X4)	p4(a87, a45)	1
p5(X1, X4, X9)	p5(a1, a72, a64)	1
p1(X5, X0)	p1(a29, a37)	1
p5(X4, X1, X0)	p5(a66, a48, a15)	1
p7(X0, X5)	p7(a97, a6)	1
p6(X0, X1)	p6(a51, a21)	1
p7(X1, X4)	p7(a10, a0)	1
p0(X0, X7)	p0(a16, a1)	1
